sequence_id,address,tx_type,tokenid,amount,rate,blocktimestamp,pool
9320,0xF04b1731418D490283b53766FCc2FaDaD3EDEA20,Deposit,0x09b1,244.372616,0.04,1655193476,ZigZag-USDC-2Mo
9321,0xc69eC94F3dcE57B622D790E773899bc1d11A8074,Deposit,0x09b0,20.0,0.04,1655193434,ZigZag-USDC-2Mo
9323,0x79b0D5768Fb258b34056431Bb0c7a43789d8d35b,Deposit,0x09af,120.0,0.04,1655192888,ZigZag-USDC-2Mo
9326,0xC98B1c64b32f1c6C795FaC68418b7D2003bC083A,Deposit,0x09ad,11.0,0.02,1655192604,ZigZag-USDC-2Mo
9327,0xdA8F0F2054465DF584F621585E955AA571c5df16,Deposit,0x09ac,51.0,0.02,1655192246,ZigZag-USDC-2Mo
9328,0x1800EB5A2e1FfF1bD46a2fE850A843C061243b0D,Deposit,0x09ab,21.0,0.04,1655192138,ZigZag-USDC-2Mo
9331,0xCf97D4791178F26C17253d75e0f47Da0628E6927,Deposit,0x09a9,22.0,0.04,1655191774,ZigZag-USDC-2Mo
9333,0x3C5eC3B93b84a46bdbf56Ecda64Edb7CF160c59c,Deposit,0x09a7,101.849989,0.04,1655190736,ZigZag-USDC-2Mo
9335,0x89dAfb6e061d71084E24A4F78529C5BF0DA4d011,Deposit,0x09a5,20.0,0.04,1655190386,ZigZag-USDC-2Mo
9336,0x52c36a5c5181DEC9A46445b5a3b499E74fE438f9,Deposit,0x09a4,20.0,0.02,1655189924,ZigZag-USDC-2Mo
9338,0x837F343b952e2C4b1D92E159Da980e0a5223F3e7,Deposit,0x09a2,102.0,0.04,1655189290,ZigZag-USDC-2Mo
9339,0xC0b6389713bf59Be9E77be9a4e4311fEd48c8d38,Deposit,0x09a1,1000.0,0.02,1655189116,ZigZag-USDC-2Mo
9340,0xbc35FA8dC01E5E64B4bDBed22Df8Cf581c147659,Deposit,0x09a0,21.0,0.02,1655188768,ZigZag-USDC-2Mo
9341,0x1556Ec72331dc7633F74D4c0990DF1BB48841B74,Deposit,0x099f,30.0,0.08,1655188744,ZigZag-USDC-2Mo
9342,0xb67B0CC68E0d1CDDc604aaE07a1A1201DAF13062,Deposit,0x099e,15.0,0.02,1655188738,ZigZag-USDC-2Mo
9343,0xa7F381A3f059db523f5987C0b2C6e71d7660a23E,Deposit,0x099d,20.0,0.02,1655188710,ZigZag-USDC-2Mo
9344,0x38CddF4C82d2eDcABFd36CC65e2aFe57FF106B43,Deposit,0x099c,101.013,0.04,1655188668,ZigZag-USDC-2Mo
9348,0x024813B4972428003C725EA756348Dcd79B826e6,Deposit,0x0999,300.0,0.04,1655188130,ZigZag-USDC-2Mo
9351,0x68Cb015699cb565bbE4B08402b6886aC26e43F73,Deposit,0x0997,90.0,0.04,1655187712,ZigZag-USDC-2Mo
9354,0x5Dd0fAd326FD1c906744ED43f7F5e860f1681080,Deposit,0x0995,10.0,0.04,1655187430,ZigZag-USDC-2Mo
9359,0x1C05dEcb151A459E8B045a93f472D1B238204094,Deposit,0x0991,20.0,0.02,1655187234,ZigZag-USDC-2Mo
9362,0xaFb92d926b632d3A0904069Fc86b2649F3e32420,Deposit,0x098f,230.006909,0.04,1655186654,ZigZag-USDC-2Mo
9363,0x7E5E920fcce17b42414C069af683fE9Ed1A8048e,Deposit,0x098e,6.0,0.05,1655186536,ZigZag-USDC-2Mo
9366,0xEF1Eaf836b34EcCbD0f9901AA30E508EE46A452d,Deposit,0x098c,26.759538,0.03,1655185490,ZigZag-USDC-2Mo
9371,0x4b0Ca656e3042cac1Ad9929AAA9B0B46f8F58f36,Deposit,0x0989,10.2,0.03,1655184690,ZigZag-USDC-2Mo
9372,0x519Fa95765135191a7eBcb83062C55454d7f4104,Deposit,0x0988,1000.0,0.04,1655184564,ZigZag-USDC-2Mo
9378,0x382114E9BfD77260c136e89242DF94bc824e5D07,Deposit,0x0982,101.0,0.04,1655183756,ZigZag-USDC-2Mo
9391,0x3D20669ed7BaD137B569C3b4Ef15f592f863c21B,Deposit,0x0975,101.0,0.02,1655182732,ZigZag-USDC-2Mo
9392,0x31B498a228dE7089517f3510AC1a17E31BA4063f,Deposit,0x0974,1034.450849,0.04,1655182504,ZigZag-USDC-2Mo
9394,0x31B498a228dE7089517f3510AC1a17E31BA4063f,Deposit,0x0973,200.0,0.04,1655182388,ZigZag-USDC-2Mo
9396,0xCe0945D35cCc4ccA674e13D3cc2918843C4B56d6,Deposit,0x0971,100.85,0.04,1655182120,ZigZag-USDC-2Mo
9399,0x5dCD97c73Ba2324947d367AB991f09Fd314BB203,Deposit,0x096f,20.003265,0.02,1655181551,ZigZag-USDC-2Mo
9402,0x6024B43a414789B02A4358fE1eC8bC0aBA47F1d7,Deposit,0x096d,79.0,0.04,1655180961,ZigZag-USDC-2Mo
9403,0x178910C5eE866A1bC3186CF867DD6E24982C7d1C,Deposit,0x096c,40.0,0.04,1655180333,ZigZag-USDC-2Mo
9406,0xc4B575A29C20C66831ce50E1b385759b09a33802,Deposit,0x0969,101.05,0.04,1655179695,ZigZag-USDC-2Mo
9409,0xD728c2E1995d68dfbbe75d24C70474158E190d7B,Deposit,0x0966,12.109666,0.04,1655178953,ZigZag-USDC-2Mo
9410,0xadbb2bdB90624935168f72323bEe78b6250F0230,Deposit,0x0965,50.05,0.03,1655178831,ZigZag-USDC-2Mo
9411,0xb44023b03dB6d6c9782E52969a02145143336ac7,Deposit,0x0964,23.0,0.06,1655178639,ZigZag-USDC-2Mo
9415,0x4400158D7c22C561F75D1FDA0bE2a8648bfBA3a3,Deposit,0x0962,195.0,0.04,1655176701,ZigZag-USDC-2Mo
9416,0xA4c01168297296Acf1d8032D4F19745B6D173082,Deposit,0x0961,79.030815,0.04,1655176447,ZigZag-USDC-2Mo
9418,0x1CD7AbD1C0c078183f5aa7F3d0cEB7E317feDd4c,Deposit,0x095f,500.0,0.02,1655175873,ZigZag-USDC-2Mo
9419,0x4765697e4E357148F0819B961Bd7EC4837D1020a,Deposit,0x095e,111.0,0.02,1655174187,ZigZag-USDC-2Mo
9421,0x49A7de07D0051961ABf7e3d30aabcc4D42716586,Deposit,0x095d,1001.0,0.04,1655173623,ZigZag-USDC-2Mo
9425,0xdBddF4B289cA27a4F35497095EF7F1176dc96db3,Deposit,0x0959,20.0,0.02,1655172713,ZigZag-USDC-2Mo
9426,0x8cB71ceC028CCb62A88A89364884D1df5C0C5273,Deposit,0x0958,235.090509,0.03,1655170181,ZigZag-USDC-2Mo
9427,0xCD5e5725C869a08e1b7a7bABD400B9DC83f987Df,Deposit,0x0957,210.980229,0.03,1655169739,ZigZag-USDC-2Mo
9428,0xaA471997d0E1F1AF6E96A0cEE468674D154DaEF6,Deposit,0x0956,250.184096,0.03,1655168105,ZigZag-USDC-2Mo
9429,0x691bc5971711dd5A55D742D8305bb00E4b59c100,Deposit,0x0955,6.16725,0.02,1655167223,ZigZag-USDC-2Mo
9430,0x6544df975cF58A0b2C9a361a8db2e00D338e10c1,Deposit,0x0954,2000.0,0.09,1655165447,ZigZag-USDC-2Mo
9431,0x6544df975cF58A0b2C9a361a8db2e00D338e10c1,Deposit,0x0953,100.0,0.1,1655165319,ZigZag-USDC-2Mo
9432,0xBbA10304B15E5F48358859875e28c76732f988Bb,Deposit,0x0952,6.663128,0.04,1655164179,ZigZag-USDC-2Mo
9436,0xD69c8CD3657a38F97CDDB59AA39b98263EC0F7dA,Deposit,0x094e,6.888407,0.04,1655161598,ZigZag-USDC-2Mo
9437,0xC463dc93C7bbC0b43872B79865B5f89C7bD7938c,Deposit,0x094d,19.988919,0.03,1655161544,ZigZag-USDC-2Mo
9438,0x66cA64396ebb36e12bAbcC752c44d410301E067e,Deposit,0x094c,10.0,0.04,1655161444,ZigZag-USDC-2Mo
9439,0x1f31560e913D2236df35c96781fEd1A23DA3141b,Deposit,0x094b,23.377704,0.04,1655161034,ZigZag-USDC-2Mo
9440,0x123750308380ad78b493A6A5B9Db6A6d2C7dFEf5,Deposit,0x094a,21.316508,0.04,1655160978,ZigZag-USDC-2Mo
9441,0xB18bEB7683BDA76021294D2EFa41a60358f0F54E,Deposit,0x0949,21.345705,0.04,1655160870,ZigZag-USDC-2Mo
9442,0x440162ee5799C4246445d87205c008AEb5A0fbB5,Deposit,0x0948,11.0,0.02,1655160862,ZigZag-USDC-2Mo
9443,0x94CD5DDa63d2562E1D0B1a799b20a65B49130564,Deposit,0x0947,19.244932,0.04,1655160832,ZigZag-USDC-2Mo
9444,0xF1b53656D64501D429259DF224f40fE4a1aaDe15,Deposit,0x0946,17.085695,0.04,1655160780,ZigZag-USDC-2Mo
9445,0xfc1fa03C485366067eBEF2186CFA652852c4C4b0,Deposit,0x0945,17.043303,0.04,1655160162,ZigZag-USDC-2Mo
9446,0x0E8c762eff3199A33bdA1B39Ba77c56B73df708F,Deposit,0x0944,17.009604,0.04,1655160124,ZigZag-USDC-2Mo
9447,0xF03bf098bFECaC6fa90E7dd99016FFD6F352963D,Deposit,0x0943,17.000147,0.04,1655160094,ZigZag-USDC-2Mo
9449,0x9F901956d5F47E82478F3d5371Ae3F152848d132,Deposit,0x0941,14.902551,0.04,1655160002,ZigZag-USDC-2Mo
9451,0xC9bACc8A8cabdA5DBFadE2fC2740E2aEC7414912,Deposit,0x093f,19.244932,0.04,1655159928,ZigZag-USDC-2Mo
9452,0x032d46936d9a510337E197CFD628eBa64eD000d2,Deposit,0x093e,10.0,0.04,1655159100,ZigZag-USDC-2Mo
9453,0xd2f46840f1BaF3F9878018E6943A6FfBF407de56,Deposit,0x093d,8.876465,0.04,1655158870,ZigZag-USDC-2Mo
9454,0x76c1e8e91Dd6e9fa0328E545eab6ea774f53c157,Deposit,0x093c,50.0,0.04,1655158110,ZigZag-USDC-2Mo
9456,0x1d8c4d80464270AFB50576CAB66F08a29903747F,Deposit,0x093a,1200.374517,0.03,1655157394,ZigZag-USDC-2Mo
9459,0xce73d12d7e7CBA4d71858fCa2063423124Be39b0,Deposit,0x0939,15.0,0.02,1655157258,ZigZag-USDC-2Mo
9460,0x3B16AbbD005f48dcb7eD381175495F9933D5Fb76,Deposit,0x0938,14.0,0.04,1655157080,ZigZag-USDC-2Mo
9461,0xdE4b87561D5773bF9D0C83EBcA26bB91E026Ca4F,Deposit,0x0937,15.0,0.03,1655156464,ZigZag-USDC-2Mo
9462,0xCF683625196558AdBD94C06C3Ef87ff64be07A7F,Deposit,0x0936,55.0,0.03,1655156178,ZigZag-USDC-2Mo
9463,0x725479916103c4e094B0c567F24cCbc9e2871c1D,Deposit,0x0935,8.445599,0.04,1655156032,ZigZag-USDC-2Mo
9464,0x942aE1F7067e54E0D07D562811452ED619c6Edc9,Deposit,0x0934,10.0,0.02,1655155654,ZigZag-USDC-2Mo
9467,0x6FF56DF6C7E7223641ad997aC69b5A869448e8fC,Deposit,0x0932,105.0,0.02,1655155023,ZigZag-USDC-2Mo
9469,0x82D98A715c7bC4f6420198Ff3addcF14973B8Fce,Deposit,0x0930,110.0,0.02,1655154837,ZigZag-USDC-2Mo
9472,0x1fA18b3A1e82aEC0dc66f95b7C2bF93BbAc60bF9,Deposit,0x092e,110.0,0.02,1655154191,ZigZag-USDC-2Mo
9474,0xF8A7d7b73EaE24981C4d4995CF84409daDDD5306,Deposit,0x092c,50.0,0.04,1655153275,ZigZag-USDC-2Mo
9476,0x07d095Ff9fCF13e086ab6D44309733E95DAa28c3,Deposit,0x092b,7.439949,0.04,1655152305,ZigZag-USDC-2Mo
9486,0xABB5D0aB352291b4AF2E182368FA2dfC17E2d00A,Deposit,0x0923,50.0,0.04,1655143695,ZigZag-USDC-2Mo
9489,0xe67CEc3A0760F79d11B7E58CacD4DBD96a6Ae5aa,Deposit,0x0922,47.701819,0.02,1655140930,ZigZag-USDC-2Mo
9493,0x3e91f597F3dA2720c342a974cd30773994C63727,Deposit,0x0920,1996.957004,0.02,1655136774,ZigZag-USDC-2Mo
9496,0x8B94223446023dC07C1c6ea3Bb140ac06EcB7913,Deposit,0x091e,60.0,0.02,1655134964,ZigZag-USDC-2Mo
9499,0xdFFf31b59aBad56b5680D6E5d73EC492a1f24707,Deposit,0x091b,100.0,0.04,1655132924,ZigZag-USDC-2Mo
9502,0x30bF85E1d0bC7FDEDcbEeFf39225D8037cb0cb7c,Deposit,0x0918,503.504998,0.03,1655126126,ZigZag-USDC-2Mo
9508,0x000007EE2466647bF3328a7C59DBF4E26cC95fF3,Deposit,0x0915,5.2,0.02,1655123435,ZigZag-USDC-2Mo
9511,0x78F1b4984Ea680615347b2df8164b2824D3c83f0,Deposit,0x0914,500.0,0.07,1655122087,ZigZag-USDC-2Mo
9516,0x85242A05647d9f264c6BE379dA69fAFaB76A8791,Deposit,0x0913,100.0,0.03,1655112902,ZigZag-USDC-2Mo
9520,0x90FD3C31a699aDa5e971D24C39d1E04335DDf8C3,Deposit,0x0912,18.423565,0.02,1655102952,ZigZag-USDC-2Mo
9524,0x90FD3C31a699aDa5e971D24C39d1E04335DDf8C3,Deposit,0x0910,18.423551,0.02,1655101878,ZigZag-USDC-2Mo
9539,0xB4EA76d9488ED2E56FEb5F803A9733D513cc9027,Deposit,0x090b,10.1,0.02,1655095523,ZigZag-USDC-2Mo
9541,0x9EfF5B715d0E2C0ecDacB029C742dD516A751213,Deposit,0x090a,200.031528,0.02,1655095177,ZigZag-USDC-2Mo
9554,0x95e311f6C2Fd8EA309C2777BCD973541D6c31325,Deposit,0x0907,2138.071865,0.04,1655085696,ZigZag-USDC-2Mo
9555,0x16dEaa7aDEe82463ea617dfb931a6bf2B41bf428,Deposit,0x0906,250.0,0.04,1655078545,ZigZag-USDC-2Mo
9561,0xcb4d5E7026C3F86348C80D918bA9E511295399f1,Deposit,0x0900,34.015434,0.04,1655065149,ZigZag-USDC-2Mo
9569,0x6E44C4774e2b9AD004361B046da11f56080bFB5C,Deposit,0x08fa,7.658138,0.02,1655051068,ZigZag-USDC-2Mo
9580,0x93c946c90378DaB4C82B30b65013E73543489909,Deposit,0x08f8,110.0,0.03,1655047279,ZigZag-USDC-2Mo
9581,0x2162d991F68Cb0991A1b726DA341c04E128db3CB,Deposit,0x08f7,10.0,0.04,1655047207,ZigZag-USDC-2Mo
9583,0xB1C0E793B187ef62951132d8482bB29747103c82,Deposit,0x08f6,31.027065,0.03,1655045944,ZigZag-USDC-2Mo
9590,0xf6eabb0EB614a70EC7Ef5d39Ad7A1D48b10abe1E,Deposit,0x08f2,76.985996,0.02,1655041192,ZigZag-USDC-2Mo
9591,0x822A44d2261A73F49F7c6db1a8DBb8266F2fc8aD,Deposit,0x08f1,211.0,0.02,1655041114,ZigZag-USDC-2Mo
9593,0x73a6eecd1C9dFDDed2F45881D8e07dcd30294DCD,Deposit,0x08ef,106.812105,0.04,1655037928,ZigZag-USDC-2Mo
9594,0x46B830bf2c258f5A7Db64EB9A96706a91132715e,Deposit,0x08ee,950.0,0.02,1655037660,ZigZag-USDC-2Mo
9595,0x47A865145CE69C2e46a5B1009aD7F5b22Ca1391F,Deposit,0x08ed,25.0,0.02,1655037456,ZigZag-USDC-2Mo
9600,0x5a756d9C7cAA740E0342f755fa8Ad32e6F83726b,Deposit,0x08ea,100.7636,0.02,1655035158,ZigZag-USDC-2Mo
9602,0xa2D79E07e13035f33B440c33154F0A7EDf0eb9eF,Deposit,0x08e8,1010.631062,0.02,1655033370,ZigZag-USDC-2Mo
9603,0x11FDE61C867fE7810FCC13F476092ab3A2AB7Ba5,Deposit,0x08e7,110.911302,0.04,1655032300,ZigZag-USDC-2Mo
9607,0x310ea991943a9495911e6153bF8E69ad9Ea68eC8,Deposit,0x08e4,1066.0,0.02,1655031990,ZigZag-USDC-2Mo
9612,0xAea790Ce88C2994390a97BfBE45b6743569a9020,Deposit,0x08e0,100.0,0.02,1655029662,ZigZag-USDC-2Mo
9614,0x056C301bA5c751D8E0f6e98b2D20a47334F89B08,Deposit,0x08de,49.666408,0.02,1655029104,ZigZag-USDC-2Mo
9615,0xaBba30F495dC5a7E8ec133E96ad364f368BEEf47,Deposit,0x08dd,1000.0,0.04,1655028886,ZigZag-USDC-2Mo
9616,0xEb8725716360cC711d7247730BE67298B4F90AdB,Deposit,0x08dc,100.0,0.02,1655028076,ZigZag-USDC-2Mo
9617,0x264c0e0630086CD177Ed5D40Ac9be7186b6B8ee9,Deposit,0x08db,20.096266,0.04,1655027994,ZigZag-USDC-2Mo
9621,0xDE055950CCAaf115C8D76b33e6503ee403875CCB,Deposit,0x08da,104.31145,0.05,1655026942,ZigZag-USDC-2Mo
9622,0x523731e6391E0F9346fA430A2B06650C8C118eBA,Deposit,0x08d9,27.223722,0.05,1655026152,ZigZag-USDC-2Mo
9623,0x46B47a57f6809223794e1e1e83bB6fA1020496F1,Deposit,0x08d8,10.3256,0.02,1655025434,ZigZag-USDC-2Mo
9624,0xdB7F7eB6776ea3848e50bB60Be6ff17b7e893ed3,Deposit,0x08d7,1225.941059,0.03,1655025246,ZigZag-USDC-2Mo
9625,0x6EeBa00Ee2a7d205564c1959f8afa9510a03d7AC,Deposit,0x08d6,492.001,0.04,1655025198,ZigZag-USDC-2Mo
9626,0x523731e6391E0F9346fA430A2B06650C8C118eBA,Deposit,0x08d5,12.33746,0.04,1655025086,ZigZag-USDC-2Mo
9627,0xd02d176544DF9AEa39Fc1f5A37CF4f342a61d331,Deposit,0x08d4,94.228166,0.03,1655025068,ZigZag-USDC-2Mo
9628,0xb1d4792f43098535Da6B589AfDd762DF94490C66,Deposit,0x08d3,1000.0,0.04,1655024624,ZigZag-USDC-2Mo
9629,0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,Deposit,0x08d2,101.0,0.04,1655023356,ZigZag-USDC-2Mo
9630,0x78f6c2458b53d0735208992c693bB2b2dAfEbb52,Deposit,0x08d1,10045.57658,0.04,1655022530,ZigZag-USDC-2Mo
9632,0x4E4aac9Fe63D4Ff50C8b09D79448a6a39BAA97ef,Deposit,0x08d0,50.0,0.02,1655020356,ZigZag-USDC-2Mo
9636,0x8e283b2383D0e4c68D064438E9113a48b467EC40,Deposit,0x08ce,100.0,0.04,1655017650,ZigZag-USDC-2Mo
9657,0x746B5DB1C452e3E3cD4e16690D48bF64436E9187,Deposit,0x08cd,362.380278,0.02,1655013626,ZigZag-USDC-2Mo
9665,0x6415a48f6Bc441090AeFca3FE05C5607fe4Bd4e4,Deposit,0x08cb,301.487123,0.02,1655011418,ZigZag-USDC-2Mo
9669,0xeFD67615d66E3819539021d40E155e1a6107F283,Deposit,0x08c8,100.749455,0.04,1655005812,ZigZag-USDC-2Mo
9671,0xeFD67615d66E3819539021d40E155e1a6107F283,Deposit,0x08c7,500.140151,0.04,1655005448,ZigZag-USDC-2Mo
9674,0x7d9B23159Faf11fe7F864B9ce5A8bC269b90bF70,Deposit,0x08c4,207.226264,0.03,1654987175,ZigZag-USDC-2Mo
9676,0x62d63b2DF6F372Ef823d941B089b524609795548,Deposit,0x08c2,14.25829,0.04,1654979481,ZigZag-USDC-2Mo
9677,0xad511b7Db57735a1f7F26F42Ac5F75A0d5681fBd,Deposit,0x08c1,10.0,0.04,1654979397,ZigZag-USDC-2Mo
9679,0x067E0026Ee93882F7eE645E9bED26284e6ef5183,Deposit,0x08bf,10.0,0.04,1654979133,ZigZag-USDC-2Mo
9681,0x5CAB92c1342C42D96e73171D2BEDbB846198bd0C,Deposit,0x08bd,10.0,0.04,1654978681,ZigZag-USDC-2Mo
9683,0xD7477c0569cE93e1b397A5A5fa16158381E86d55,Deposit,0x08bb,10.0,0.04,1654978373,ZigZag-USDC-2Mo
9684,0x8270f950D609De7228e9acFec8D997F4a1e6e575,Deposit,0x08ba,264.586997,0.04,1654977977,ZigZag-USDC-2Mo
9686,0xCf56c1A8399777fc21BeAABE3Fb3d017D3E86238,Deposit,0x08b8,10.0,0.04,1654977511,ZigZag-USDC-2Mo
9687,0xf113f398a0eD0b94DaFd96df95EEfaE4d521E5D9,Deposit,0x08b7,200.0,0.02,1654977453,ZigZag-USDC-2Mo
9691,0x9cB7BCEc3664FAc3830bfca64aE61FeCE75bfdEf,Deposit,0x08b4,10.0,0.04,1654974791,ZigZag-USDC-2Mo
9692,0x2718E86f5793Ac08bd3C4A301382E8c1DA2a1e30,Deposit,0x08b3,1121.794403,0.05,1654974639,ZigZag-USDC-2Mo
9694,0x3E3621E3a8A9cBCB64C4c122321d35BD26c1DFf4,Deposit,0x08b1,10.0,0.04,1654973805,ZigZag-USDC-2Mo
9696,0x751d24fD98aA661accD721c1045B3649F76a2E4d,Deposit,0x08af,10.0,0.04,1654973367,ZigZag-USDC-2Mo
9698,0x90FD3C31a699aDa5e971D24C39d1E04335DDf8C3,Deposit,0x08ae,48.584216,0.04,1654972799,ZigZag-USDC-2Mo
9700,0x5725Acf7CB10cc79987FeC761EF4a4259cD0951E,Deposit,0x08ab,10.0,0.04,1654972241,ZigZag-USDC-2Mo
9701,0x586634c272DFA3894Ee9B99836541DeE35660F34,Deposit,0x08aa,200.0,0.04,1654972167,ZigZag-USDC-2Mo
9702,0x34a21aD452817eB12110EAB57B84759D64C41161,Deposit,0x08a9,5.27904,0.15,1654970846,ZigZag-USDC-2Mo
9723,0x8cB71ceC028CCb62A88A89364884D1df5C0C5273,Deposit,0x089c,100.0,0.04,1654965348,ZigZag-USDC-2Mo
9734,0x1FD8a6cf3ff837799D7416af511249df06fA3399,Deposit,0x0894,125.0,0.04,1654961346,ZigZag-USDC-2Mo
9736,0x5a89d622e305323DdC50A497b3900C902799cb96,Deposit,0x0892,28.009681,0.03,1654960172,ZigZag-USDC-2Mo
9743,0xc03ed6056dC20B5ac9d0e97d4FFE537038741258,Deposit,0x088c,146.0,0.04,1654957289,ZigZag-USDC-2Mo
9744,0x1466F5596c439142B6f39723eEd27c117A97f8ED,Deposit,0x088b,112.133806,0.04,1654956225,ZigZag-USDC-2Mo
9747,0x8105FA2e9E9e8F8964C0ed9193614D352b24385F,Deposit,0x088a,30.0,0.02,1654954659,ZigZag-USDC-2Mo
9748,0x75Ab498536B0324B374FEb02B21A4c7f2e4D59E8,Deposit,0x0889,20.0,0.02,1654954571,ZigZag-USDC-2Mo
9755,0x8bC8b4E4921101BcC56ec084b906069b73de7276,Deposit,0x0888,1260.916349,0.03,1654952729,ZigZag-USDC-2Mo
9757,0xA8dB4f9c8e33019a72AF300F03b936C35b3e75E5,Deposit,0x0886,102.0,0.03,1654952037,ZigZag-USDC-2Mo
9761,0x65786B3dEe53D4C61E2fd0bd0F7049C2613b376a,Deposit,0x0882,51.0,0.03,1654949951,ZigZag-USDC-2Mo
9764,0xAe74399237E02458aa42283e7c3ef2929AD4896C,Deposit,0x0881,1010.0,0.04,1654948811,ZigZag-USDC-2Mo
9767,0x13417330573374C60F56f4573e4f5A0Fa5911614,Deposit,0x087f,50.0,0.04,1654947065,ZigZag-USDC-2Mo
9769,0xcc96c274825F127542Af09d32F2843bdD698c04e,Deposit,0x087d,10.635455,0.02,1654943621,ZigZag-USDC-2Mo
9777,0xda50d68a7789B44d72Ee0a0C41a86cc393abdB91,Deposit,0x087a,133.7165,0.02,1654937726,ZigZag-USDC-2Mo
9779,0x12c503fFF1725a9EAF2c1fA3D248e45EA8F934A5,Deposit,0x0878,103.0,0.02,1654935440,ZigZag-USDC-2Mo
9780,0x7F7bAc92AA3e28351F9E89535CA334e8A44542d0,Deposit,0x0877,101.0,0.02,1654935224,ZigZag-USDC-2Mo
9783,0x2855993E41ef43ff75044fD912DdEf438A005687,Deposit,0x0875,102.4,0.03,1654934112,ZigZag-USDC-2Mo
9787,0x09770CBEA1FdA545A1e59AE4549962591e507bb8,Deposit,0x0872,10.0,0.02,1654931038,ZigZag-USDC-2Mo
9788,0x76026590f8164f5f3D305EAec336D0c0C46E2fE3,Deposit,0x0871,14.0,0.02,1654931014,ZigZag-USDC-2Mo
9789,0xa56De6B461fda58F8528D41692933EE531f6918a,Deposit,0x0870,11.0,0.02,1654930832,ZigZag-USDC-2Mo
9792,0x3FCb9BE23A6A23Bb08ba831b648e564b07d6fdc0,Deposit,0x086f,12.0,0.02,1654930686,ZigZag-USDC-2Mo
9883,0xaDFD4F2A626BE310bc930EB36926467887367a8a,Deposit,0x0826,10.000144,0.04,1654874782,ZigZag-USDC-2Mo
9799,0x4ABb08d8a702D5Df336E6d0d0C440b583630b283,Deposit,0x086e,1099.1,0.04,1654926535,ZigZag-USDC-2Mo
9800,0x6039c8D7dd98Ac2C48D9EE3fC026e016d18a665B,Deposit,0x086d,98.477189,0.04,1654926325,ZigZag-USDC-2Mo
9801,0xF473De0Df183cb762dd4817489D9357b0beB15fC,Deposit,0x086c,99.548217,0.04,1654926223,ZigZag-USDC-2Mo
9802,0x55D554BfdE1E61c72fa3C9059cDf3f739d92679a,Deposit,0x086b,100.000405,0.04,1654926079,ZigZag-USDC-2Mo
9803,0x34868ed83815AaA53cD1F85032Beaee678A9e8de,Deposit,0x086a,450.0,0.04,1654924972,ZigZag-USDC-2Mo
9814,0xe923F507E010A6ea26038CCb64487063E4084c23,Deposit,0x0860,50.420387,0.15,1654923262,ZigZag-USDC-2Mo
9816,0x162c8B46db505Ab22a7d0037E5534579f9D0e546,Deposit,0x085f,100.0,0.04,1654920270,ZigZag-USDC-2Mo
9821,0x255b922d9c839cd0B61d9C2B4233cF26F20AcD0e,Deposit,0x085b,1040.113971,0.04,1654918604,ZigZag-USDC-2Mo
9824,0xF54097CAaF78Bc826B9720F09453F182bB7C50c7,Deposit,0x0859,500.703678,0.04,1654916740,ZigZag-USDC-2Mo
9839,0x005A3E49aF2Cf567D655c6cCb3e5982E1D55E72b,Deposit,0x084b,94.99943,0.02,1654910037,ZigZag-USDC-2Mo
9844,0x02fFb9B4bBC29f9A59b20C541d369C5add62a5a3,Deposit,0x0846,200.0,0.04,1654897485,ZigZag-USDC-2Mo
9847,0x2cc1E33F4c866B4789006dfDCDEf7508cB48A0E8,Deposit,0x0844,900.0,0.02,1654894789,ZigZag-USDC-2Mo
9848,0x9da813d152aa39c44A70E62549EE9ED329711E16,Deposit,0x0843,49.477598,0.15,1654894005,ZigZag-USDC-2Mo
9857,0x84f51c8fa111070C69293C40D41F10281708Eac1,Deposit,0x083d,312.453623,0.04,1654883209,ZigZag-USDC-2Mo
9858,0xB277088340e35dBFa8718a7E08EeC55146ce4E0F,Deposit,0x083c,1000.0,0.04,1654882656,ZigZag-USDC-2Mo
9859,0xf04f6acF32Efd52bDB35273BAA1896ede6EFd5eC,Deposit,0x083b,69.8,0.03,1654882328,ZigZag-USDC-2Mo
9860,0x92418cC40FC925fd4A48Bac6F45Dd945bC876ebb,Deposit,0x083a,110.0,0.04,1654881586,ZigZag-USDC-2Mo
9863,0x5d6c47cFDbBE5aD5a7be0a97D519164D303E1117,Deposit,0x0838,61.086524,0.03,1654880056,ZigZag-USDC-2Mo
9864,0xe16d756B1E27CABc43c8C4cAdD68004aB50452b2,Deposit,0x0837,1049.749337,0.03,1654878588,ZigZag-USDC-2Mo
9866,0xC84E602eD576C8A7d8eddF32e1D4600B3f223001,Deposit,0x0835,50.0,0.05,1654878038,ZigZag-USDC-2Mo
9867,0x03f31f52CF58083CB45459D625a2cd9F1dcF70e1,Deposit,0x0834,103.0,0.03,1654877652,ZigZag-USDC-2Mo
9868,0xCD64DF3C755824cCFF88DD5F3759d6f8810E8432,Deposit,0x0833,102.0,0.03,1654877544,ZigZag-USDC-2Mo
9869,0xe645dee957c303D4e186E95aA9E0c324b41264Ae,Deposit,0x0832,104.142988,0.03,1654877322,ZigZag-USDC-2Mo
9870,0xF07c9B5942EE7aA23419e91323279D0C62fC5648,Deposit,0x0831,103.0,0.03,1654877164,ZigZag-USDC-2Mo
